PName1,PName2,PName3,PName4,RowcaCode4,DESCRIPTIO,CNTRY_NAME,ADM1_NAME,ADM2_NAME,ADM3_NAME,RowcaCode1,RowcaCode2,RowcaCode3
Killa Goffi,Kella-Koffi,0,0,CAF0220010030033,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Koumbe, ,0,0,CAF0220010030034,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Kpetene, ,0,0,CAF0220010030035,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Kpock Wane,Kpock-Wan,0,0,CAF0220010030036,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Langue, ,0,0,CAF0220010030037,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Maï¿½ï¿½g, ,0,0,CAF0220010030038,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Mangue-Mbonze, ,0,0,CAF0220010030039,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Marbangue, ,0,0,CAF0220010030040,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Mboulai, ,0,0,CAF0220010030041,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Nassarao, ,0,0,CAF0220010030042,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Ndale 2, ,0,0,CAF0220010030043,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Ndalet,Ndale 1,0,0,CAF0220010030044,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Ndongo Yoyo,Ndongue Yoyo,0,0,CAF0220010030045,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Ndongue 2, ,0,0,CAF0220010030046,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Ngadike, ,0,0,CAF0220010030047,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Noukowanna, ,0,0,CAF0220010030048,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Pom, ,0,0,CAF0220010030049,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Poro, ,0,0,CAF0220010030050,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Samari, ,0,0,CAF0220010030051,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Saragba-Mboyo, ,0,0,CAF0220010030052,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Sergent-Bobele, ,0,0,CAF0220010030053,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Vakap, ,0,0,CAF0220010030054,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Wantiguira,Wantiguira 1,0,0,CAF0220010030055,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Wantiguira 2, ,0,0,CAF0220010030056,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Wantiguira 3, ,0,0,CAF0220010030057,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Wosso Sandere, ,0,0,CAF0220010030058,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Yankian, ,0,0,CAF0220010030059,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Yarahina, ,0,0,CAF0220010030060,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Yeremo-Faya, ,0,0,CAF0220010030061,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Yerimo-Gbasson, ,0,0,CAF0220010030062,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Yongo, ,0,0,CAF0220010030063,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Yongoro Mbolaye,Yongoro Bolaye,0,0,CAF0220010030064,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Zaguion, ,0,0,CAF0220010030065,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Zale, ,0,0,CAF0220010030066,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Zaoro Dana,Zaoro-Nana,0,0,CAF0220010030067,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Zibi, ,0,0,CAF0220010030068,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Bafago, ,0,0,CAF0220010030069,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Kakang, ,0,0,CAF0220010030070,Village,CAF,Nana-Mambere,Bouar,Herman-Brousse,CAF022,CAF022001,CAF022001003
Ippy, ,0,0,CAF0430050010001,Capital of Sub-prefecture,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Abolo, ,0,0,CAF0430050010002,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Akeleu, ,0,0,CAF0430050010003,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Aro-Mafoungueu, ,0,0,CAF0430050010004,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Badanendji, ,0,0,CAF0430050010005,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Bougouyo 3, ,0,0,CAF0430050010006,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Bougouyo 4, ,0,0,CAF0430050010007,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Folo, ,0,0,CAF0430050010008,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Kindigo, ,0,0,CAF0430050010009,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Kinguili, ,0,0,CAF0430050010010,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Kombala, ,0,0,CAF0430050010011,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Kpotolo, ,0,0,CAF0430050010012,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Latiyou, ,0,0,CAF0430050010013,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Lego, ,0,0,CAF0430050010014,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Lekpa, ,0,0,CAF0430050010015,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Letrogo, ,0,0,CAF0430050010016,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Maboudjo, ,0,0,CAF0430050010017,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Mbiako, ,0,0,CAF0430050010018,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Mbreyanda, ,0,0,CAF0430050010019,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Nahoya-Kerela, ,0,0,CAF0430050010020,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Ndahoya-Donzo, ,0,0,CAF0430050010021,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Ngapoyo, ,0,0,CAF0430050010022,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Ngbanza, ,0,0,CAF0430050010023,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Nguere Koudou, ,0,0,CAF0430050010024,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Ogo, ,0,0,CAF0430050010025,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Warehou, ,0,0,CAF0430050010026,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Zoubingui-Grahoya, ,0,0,CAF0430050010027,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Yetomane i, ,0,0,CAF0430050010028,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Issene, ,0,0,CAF0430050010029,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Rebingui, ,0,0,CAF0430050010030,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Gbaza, ,0,0,CAF0430050010031,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Baleine, ,0,0,CAF0430050010032,Village,CAF,Ouaka,Ippy,Ippy,CAF043,CAF043005,CAF043005001
Kaga-Bandoro, ,0,0,CAF0420010010001,Capital of prefecture,CAF,Nana-Gribizi,Kaga-Bandoro,Kaga-Bandoro,CAF042,CAF042001,CAF042001001
Kpokpo, ,0,0,CAF0420010010002,Village,CAF,Nana-Gribizi,Kaga-Bandoro,Kaga-Bandoro,CAF042,CAF042001,CAF042001001
Kembe, ,0,0,CAF0610030010001,Capital of Sub-prefecture,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Bendjoni, ,0,0,CAF0610030010002,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Benguere, ,0,0,CAF0610030010003,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Bouhou 3, ,0,0,CAF0610030010004,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Dimbi, ,0,0,CAF0610030010005,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Doungouare, ,0,0,CAF0610030010006,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Garako, ,0,0,CAF0610030010007,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Gbagba, ,0,0,CAF0610030010008,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Gbalakadja, ,0,0,CAF0610030010009,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Kendja, ,0,0,CAF0610030010010,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Kpetene, ,0,0,CAF0610030010011,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Ligui, ,0,0,CAF0610030010012,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Lihou-Kembe, ,0,0,CAF0610030010013,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Mboutou 1, ,0,0,CAF0610030010014,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Mboutou 2, ,0,0,CAF0610030010015,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Mboutou 3, ,0,0,CAF0610030010016,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Mene, ,0,0,CAF0610030010017,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Ndakiti, ,0,0,CAF0610030010018,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Ngaba 1, ,0,0,CAF0610030010019,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Ngaba 2, ,0,0,CAF0610030010020,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Ngaba 2, ,0,0,CAF0610030010021,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Ngaba 3, ,0,0,CAF0610030010022,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Ngalia, ,0,0,CAF0610030010023,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Ngama, ,0,0,CAF0610030010024,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Ngbonda 2, ,0,0,CAF0610030010025,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Ngoukin, ,0,0,CAF0610030010026,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Nguele, ,0,0,CAF0610030010027,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Nguenze, ,0,0,CAF0610030010028,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Ouazika, ,0,0,CAF0610030010029,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Rowo, ,0,0,CAF0610030010030,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Samia, ,0,0,CAF0610030010031,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Sawa, ,0,0,CAF0610030010032,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Siriki 1, ,0,0,CAF0610030010033,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Siriki 2, ,0,0,CAF0610030010034,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Tayanda, ,0,0,CAF0610030010035,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Yangbassi 2, ,0,0,CAF0610030010036,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Doungouati, ,0,0,CAF0610030010037,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Ngaba, ,0,0,CAF0610030010038,Village,CAF,Basse-Kotto,Kembe,Kembe,CAF061,CAF061003,CAF061003001
Akoctha 2, ,0,0,CAF0430030020001,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Akotcha 1,Akotcha,0,0,CAF0430030020002,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Bakoa,Bakoua,0,0,CAF0430030020003,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Bougoua 1, ,0,0,CAF0430030020004,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Bougoua 2, ,0,0,CAF0430030020005,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Gouhoutou,Gouhoutou 1,0,0,CAF0430030020006,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Gouhoutou 2, ,0,0,CAF0430030020007,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Goussouma, ,0,0,CAF0430030020008,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Guimondo,Guimondo 1,0,0,CAF0430030020009,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Guimondo 2, ,0,0,CAF0430030020010,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Guissibanda, ,0,0,CAF0430030020011,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Horiri, ,0,0,CAF0430030020012,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Kaya, ,0,0,CAF0430030020013,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Kobadja, ,0,0,CAF0430030020014,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Lamaka, ,0,0,CAF0430030020015,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Ndanguere, ,0,0,CAF0430030020016,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Ndjangala, ,0,0,CAF0430030020017,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Ngbekota, ,0,0,CAF0430030020018,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Nguere Fara Azouka, ,0,0,CAF0430030020019,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Nguerefara,Nguere Fara Renga,0,0,CAF0430030020020,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Poumayassi,Poumayassi 1,0,0,CAF0430030020021,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Poumayassi 2, ,0,0,CAF0430030020022,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Poumayassi 3, ,0,0,CAF0430030020023,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Poungakola,Poungakola 1,0,0,CAF0430030020024,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Poungakola 2, ,0,0,CAF0430030020025,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Satoulou, ,0,0,CAF0430030020026,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Tere 1, ,0,0,CAF0430030020027,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Tere 2, ,0,0,CAF0430030020028,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Tere 3, ,0,0,CAF0430030020029,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Tinguere,Tinguere Mandja,0,0,CAF0430030020030,Village,CAF,Ouaka,Grimari,Kobadja,CAF043,CAF043003,CAF043003002
Bac Lim, ,0,0,CAF0310050030001,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Bang,Bong,0,0,CAF0310050030002,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Bezere, ,0,0,CAF0310050030003,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Bildara, ,0,0,CAF0310050030004,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Bildare, ,0,0,CAF0310050030005,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Biltao, ,0,0,CAF0310050030006,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Bilzome, ,0,0,CAF0310050030007,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Boko, ,0,0,CAF0310050030008,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Borodoul, ,0,0,CAF0310050030009,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Dongue, ,0,0,CAF0310050030010,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Gbama, ,0,0,CAF0310050030011,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Kelle 2, ,0,0,CAF0310050030012,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Kelle Clair 1, ,0,0,CAF0310050030013,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Kore, ,0,0,CAF0310050030014,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Koro, ,0,0,CAF0310050030015,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Kosse,Kousse,0,0,CAF0310050030016,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Kounang, ,0,0,CAF0310050030017,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Lara, ,0,0,CAF0310050030018,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Mann, ,0,0,CAF0310050030019,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Mann Sourou, ,0,0,CAF0310050030020,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Mbere Wock 2, ,0,0,CAF0310050030021,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Mbereguili, ,0,0,CAF0310050030022,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Mberewock,Mbere Wock 1,0,0,CAF0310050030023,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Mbikoni, ,0,0,CAF0310050030024,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Mboum, ,0,0,CAF0310050030025,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Ndanga, ,0,0,CAF0310050030026,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Ndoko, ,0,0,CAF0310050030027,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Ngama, ,0,0,CAF0310050030028,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Ngarou, ,0,0,CAF0310050030029,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Ngarou 2, ,0,0,CAF0310050030030,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Nzoro-Mboum, ,0,0,CAF0310050030031,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Passara 2, ,0,0,CAF0310050030032,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Saoulassi, ,0,0,CAF0310050030033,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Tao, ,0,0,CAF0310050030034,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Vouya, ,0,0,CAF0310050030035,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Yim Yan, ,0,0,CAF0310050030036,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Zoli, ,0,0,CAF0310050030037,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Zoum, ,0,0,CAF0310050030038,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Mbinaye, ,0,0,CAF0310050030039,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Ngbama, ,0,0,CAF0310050030040,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Doko, ,0,0,CAF0310050030041,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Mbere wok, ,0,0,CAF0310050030042,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Bordoul, ,0,0,CAF0310050030043,Village,CAF,Ouham Pende,Ngaoundaye,Kodi,CAF031,CAF031005,CAF031005003
Hangara Kete,Angara Kette,0,0,CAF0320010030001,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Arabe,Arabe 1,0,0,CAF0320010030002,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Arabe, ,0,0,CAF0320010030003,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Bangba, ,0,0,CAF0320010030004,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Bourouma, ,0,0,CAF0320010030005,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Carriere, ,0,0,CAF0320010030006,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Djambi, ,0,0,CAF0320010030007,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Doumbi, ,0,0,CAF0320010030008,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Farassa,Farza,0,0,CAF0320010030009,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Gbakete,Gba-Kette,0,0,CAF0320010030010,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Bondoro Kota,Gba Kotta,0,0,CAF0320010030011,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Gbakaba, ,0,0,CAF0320010030012,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Gbakora, ,0,0,CAF0320010030013,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Gbandoro Kete, ,0,0,CAF0320010030014,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Gbayeo, ,0,0,CAF0320010030015,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Gbele Kete,Gbele Kete,0,0,CAF0320010030016,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Gbele Kota,Gbele-Kotta,0,0,CAF0320010030017,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Gongli Kota,Gongue Kota,0,0,CAF0320010030018,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Gpt Banda,Banda,0,0,CAF0320010030019,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Kana, ,0,0,CAF0320010030020,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Kodjo, ,0,0,CAF0320010030021,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
Lenga Kete,Lenga Kette,0,0,CAF0320010030022,Village,CAF,Ouham,Bossangoa,Koro-M'poko,CAF032,CAF032001,CAF032001003
