OBJECTID,VillageAll,PC_DTM,PC_OCHA,PC_UNK,GPS_Source,Duplicate,DuplicatPC,Relation,DataSource,FB_POP,UrbanRural,POINT_X,POINT_Y,admin0Name,admin0Pcod,admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin3Name,admin3Pcod,idps,hh_idp,ind_idp,abris_pdi_,abris_pdi1,retournes,hh_ret_rca,ind_ret_rc,abris_ret_,abris_ret1,retournes_,hh_ret_oth,ind_ret_ot,abris_reto,abris_re_1,TotalPop
1086, Boayo 1, ,31130005, , SIGCAF, ,, , SIGCAF,511.4068453,Rural,16.050471,6.209029,Central African Republic,CF,Ouham Pendé,CF31,Bozoum,CF311,Birvan-Bolé,CF3113, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,511.4068453
1333, Bobabissa, ,32140004, , SIGCAF, ,, , SIGCAF,804.8050814,Rural,17.53705,6.629824,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ben Zambé,CF3214, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,804.8050814
1545, Bobaguene, ,32630002, , SIGCAF, ,, , SIGCAF,1995.107685,Urban,17.42533,7.170548,Central African Republic,CF,Ouham,CF32,Batangafo,CF326,Hama,CF3263, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1995.107685
1443, Bobaina, ,32410005, , SIGCAF, ,, , SIGCAF,1072.717839,Rural,16.93566,6.985851,Central African Republic,CF,Ouham,CF32,Nangha Boguila,CF324,Nangha Boguila,CF3241, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1072.717839
474, Bobakada, ,11210006, , SIGCAF, ,, , SIGCAF,734.4967958,Rural,18.935914,5.233852,Central African Republic,CF,Ombella M'Poko,CF11,Damara,CF112,Damara,CF1121, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,734.4967958
501, Bobala, ,11310004, , SIGCAF, ,, , SIGCAF,291.0817425,Rural,17.949584,5.579957,Central African Republic,CF,Ombella M'Poko,CF11,Bogangolo,CF113,Bogangolo,CF1131, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,291.0817425
914, Bobala Moulde, ,22140007, , SIGCAF, ,, , SIGCAF,572.8492358,Rural,15.478321,5.563858,Central African Republic,CF,Nana-Mambéré,CF22,Bouar,CF221,Zotoua-Bangarem,CF2214, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,572.8492358
619, Bobalanga, ,12140003, , SIGCAF, ,, , SIGCAF,1221.197065,Rural,17.59199,3.995529,Central African Republic,CF,Lobaye,CF12,Mbaïki,CF121,Bogongo Gaza,CF1214, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1221.197065
502, Boban, ,11310005, , SIGCAF, ,, , SIGCAF,1297.533869,Rural,18.332216,5.472672,Central African Republic,CF,Ombella M'Poko,CF11,Bogangolo,CF113,Bogangolo,CF1131, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1297.533869
395, Bobandio, ,11110009, , SIGCAF, ,, , SIGCAF,1434.625507,Rural,18.390854,4.573886,Central African Republic,CF,Ombella M'Poko,CF11,Bimbo,CF111,Bimbo,CF1111, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1434.625507
550, Bobandou 2, ,11610007, , SIGCAF, ,, , SIGCAF,537.0374458,Rural,17.100324,5.289228,Central African Republic,CF,Ombella M'Poko,CF11,Yaloké,CF116,Yaloké,CF1161, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,537.0374458
1506, Bobani, ,32530007, , SIGCAF, ,, , SIGCAF,396.2508304,Rural,18.256328,6.606736,Central African Republic,CF,Ouham,CF32,Bouca,CF325,Ouham Fafa,CF3253, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,396.2508304
1602, Bobano, ,41120013, , SIGCAF, ,, , SIGCAF,666.9520523,Rural,19.102404,5.775724,Central African Republic,CF,Kémo,CF41,Sibut,CF411,Ngoumbele,CF4112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,666.9520523
1559, Bobara, ,32650004, , SIGCAF, ,, , SIGCAF,292.6164127,Rural,17.761212,7.61927,Central African Republic,CF,Ouham,CF32,Batangafo,CF326,Bakassa,CF3265, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,292.6164127
721, Bobasso, ,21120007, , SIGCAF, ,, , SIGCAF,1539.826978,Rural,15.837712,4.484697,Central African Republic,CF,Mambéré-Kadéï,CF21,Berbérati,CF211,Haute-Batouri,CF2112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1539.826978
1087, Bobatayo, ,31130007, , SIGCAF, ,, , SIGCAF,411.9666254,Rural,15.934245,6.16457,Central African Republic,CF,Ouham Pendé,CF31,Bozoum,CF311,Birvan-Bolé,CF3113, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,411.9666254
1516, Bobatoua 1, ,32540011, , SIGCAF, ,, , SIGCAF,374.3561803,Rural,18.340468,5.841517,Central African Republic,CF,Ouham,CF32,Bouca,CF325,Fafa Boungou,CF3254, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,374.3561803
814, Bobayoko, ,21410007, , SIGCAF, ,, , SIGCAF,1036.007484,Rural,14.903484,4.786821,Central African Republic,CF,Mambéré-Kadéï,CF21,Amada-Gaza,CF214,Haute-Boumbé,CF2141, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1036.007484
1548, Bobazi, ,32640003, , SIGCAF, ,, ," SIGCAF, verified by OCHA field staff",437.5948456,Rural,18.343762,7.312588,Central African Republic,CF,Ouham,CF32,Batangafo,CF326,Ouassi,CF3264, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,437.5948456
629, Bobekiti, ,12160002, , SIGCAF, ,, , SIGCAF,903.5582319,Rural,17.868074,3.948595,Central African Republic,CF,Lobaye,CF12,Mbaïki,CF121,Nola,CF1216, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,903.5582319
396, Bobele, ,11110011, , SIGCAF, ,, , SIGCAF,350.0486237,Rural,18.458986,4.008318,Central African Republic,CF,Ombella M'Poko,CF11,Bimbo,CF111,Bimbo,CF1111, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,350.0486237
582, Bobenga-Bouchia, ,12120006, , SIGCAF, ,, , SIGCAF,414.8341135,Rural,18.164888,3.767754,Central African Republic,CF,Lobaye,CF12,Mbaïki,CF121,Mbata,CF1212, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,414.8341135
1435, Bobete, ,32310018, , SIGCAF, ,, , SIGCAF,423.6168389,Rural,17.17913,7.394551,Central African Republic,CF,Ouham,CF32,Markounda,CF323,Nana Markounda,CF3231, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,423.6168389
1088, Bobeyai, ,31130008, , SIGCAF, ,, , SIGCAF,1690.483739,Rural,15.886439,6.132787,Central African Republic,CF,Ouham Pendé,CF31,Bozoum,CF311,Birvan-Bolé,CF3113, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1690.483739
503, Bobingui, ,11310007, , SIGCAF, ,, , SIGCAF,616.6986071,Rural,18.293994,5.73411,Central African Republic,CF,Ombella M'Poko,CF11,Bogangolo,CF113,Bogangolo,CF1131, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,616.6986071
1334, Bobo, ,32140005, , SIGCAF, ,, , SIGCAF,675.6388337,Rural,17.523368,6.607229,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ben Zambé,CF3214, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,675.6388337
1466, Bobo, ,32510002, , SIGCAF, ,, ," SIGCAF, verified by OCHA field staff",609.9199904,Rural,17.96385,6.432311,Central African Republic,CF,Ouham,CF32,Bouca,CF325,Bouca Bobo,CF3251, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,609.9199904
2258, Bobo, ,62220002, , SIGCAF, ,, , SIGCAF,2826.797727,Urban,22.450986,4.18976,Central African Republic,CF,Mbomou,CF62,Ouango,CF622,Ngbandinga,CF6222, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2826.797727
1471, Boboin, ,32510019, , SIGCAF, ,, , SIGCAF,1234.536848,Rural,18.407048,6.531462,Central African Republic,CF,Ouham,CF32,Bouca,CF325,Bouca Bobo,CF3251, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1234.536848
1384, Bobonri, ,32160008, , SIGCAF, ,, , SIGCAF,3117.160818,Rural,17.23193,6.807967,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ndoro Mboli,CF3216, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,3117.160818
1139, Boboro, ,31220003, , SIGCAF, ,, , SIGCAF,3458.647748,Rural,15.89532,7.062204,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Loura,CF3122, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,3458.647748
1254, Boboro, ,31480005, , SIGCAF, ,, , SIGCAF,1016.023738,Rural,16.291934,7.095657,Central African Republic,CF,Ouham Pendé,CF31,Paoua,CF314,Banh,CF3148, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1016.023738
1385, Boboro, ,32160009, , SIGCAF, ,, , SIGCAF,1818.343811,Rural,17.059384,6.754677,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ndoro Mboli,CF3216, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1818.343811
551, Boboua, ,11610008, , SIGCAF, ,, , SIGCAF,1127.778636,Rural,17.129524,5.30274,Central African Republic,CF,Ombella M'Poko,CF11,Yaloké,CF116,Yaloké,CF1161, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1127.778636
583, Boboua, ,12120007, , SIGCAF, ,, , SIGCAF,478.6547464,Rural,18.162022,3.954804,Central African Republic,CF,Lobaye,CF12,Mbaïki,CF121,Mbata,CF1212, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,478.6547464
1119, Bocanraga 3, ,31210015, , SIGCAF, ,, , SIGCAF,341.3004029,Rural,15.64319,6.5637,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,341.3004029
1110, Bocaranga, ,31210001, , SIGCAF, ,, , SIGCAF,15679.34051,Urban,15.646215,6.983292,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121, ,0,0,0,0,oui,0,0,0,0,oui,0,0, ,0,15679.34051
1120, Bocaranga, ,31210016, , SIGCAF, ,, , SIGCAF,757.6868944,Urban,15.649613,6.962677,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121, ,0,0,0,0,oui,0,0,0,0,oui,0,0, ,0,757.6868944
1166, Bocaranga, ,31310011, , SIGCAF, ,, , SIGCAF,2006.999257,Rural,15.359947,6.580138,Central African Republic,CF,Ouham Pendé,CF31,Koui,CF313,Koui,CF3131, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2006.999257
1298, Bocongo, ,31610010, , SIGCAF, ,, , SIGCAF,567.9717351,Rural,16.458273,6.215777,Central African Republic,CF,Ouham Pendé,CF31,Bossemtélé,CF316,Binon,CF3161, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,567.9717351
675, Boda, ,12320001, , SIGCAF, ,, , SIGCAF,16022.94801,Urban,17.466931,4.315275,Central African Republic,CF,Lobaye,CF12,Boda,CF123,Lobaye,CF1232, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,16022.94801
950, Boda, ,22170006, , SIGCAF, ,, , SIGCAF,1509.395902,Rural,15.661551,5.92727,Central African Republic,CF,Nana-Mambéré,CF22,Bouar,CF221,Doaka-Koursou,CF2217, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1509.395902
934, Bodadop, ,22150006, , SIGCAF, ,, , SIGCAF,931.0209568,Rural,15.398343,5.902181,Central African Republic,CF,Nana-Mambéré,CF22,Bouar,CF221,Yénga,CF2215, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,931.0209568
1386, Bodali 1, ,32160010, , SIGCAF, ,, , SIGCAF,918.4491697,Rural,17.258722,6.789177,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ndoro Mboli,CF3216, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,918.4491697
1082, Bodalo 1, ,31120016, , SIGCAF, ,, , SIGCAF,256.8054437,Rural,16.924864,6.383236,Central African Republic,CF,Ouham Pendé,CF31,Bozoum,CF311,Dan-Gbabiri,CF3112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,256.8054437
1315, Bodamba, ,32120010, , SIGCAF, ,, , SIGCAF,957.5137286,Rural,17.644298,6.441268,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Soumbé,CF3212, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,957.5137286
568, Bodanaga 2, ,11620018, , SIGCAF, ,, , SIGCAF,551.4499365,Rural,16.8652,5.436476,Central African Republic,CF,Ombella M'Poko,CF11,Yaloké,CF116,Guézéli,CF1162, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,551.4499365
541, Bodanga 1, ,11520007, , SIGCAF, ,, , SIGCAF,527.8655044,Rural,17.46031,4.947781,Central African Republic,CF,Ombella M'Poko,CF11,Bossembélé,CF115,La Mbi,CF1152, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,527.8655044
1299, Bodangui 1, ,31610011, , SIGCAF, ,, , SIGCAF,652.399966,Rural,16.587095,5.741314,Central African Republic,CF,Ouham Pendé,CF31,Bossemtélé,CF316,Binon,CF3161, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,652.399966
1549, Bodea, ,32640004, , SIGCAF, ,, , SIGCAF,769.3975307,Rural,18.314376,7.238261,Central African Republic,CF,Ouham,CF32,Batangafo,CF326,Ouassi,CF3264, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,769.3975307
1478, Bodele, ,32520004, , SIGCAF, ,, , SIGCAF,744.1605849,Rural,18.34425,6.638958,Central African Republic,CF,Ouham,CF32,Bouca,CF325,Lady Gbawi,CF3252, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,744.1605849
1089, Bodet, ,31130009, , SIGCAF, ,, , SIGCAF,873.6533608,Rural,15.915415,6.14938,Central African Republic,CF,Ouham Pendé,CF31,Bozoum,CF311,Birvan-Bolé,CF3113, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,873.6533608
1364, Bodigi, ,32150009, , SIGCAF, ,, ," SIGCAF, verified by OCHA field staff",422.9119776,Rural,17.256254,6.445132,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ouham Bac,CF3215, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,422.9119776
1335, Bodigno, ,32140007, , SIGCAF, ,, , SIGCAF,1371.149398,Rural,17.557404,6.894842,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ben Zambé,CF3214, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1371.149398
1363, Bodigui, ,32150008, , SIGCAF, ,, , SIGCAF,318.9935031,Rural,17.208854,6.458617,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ouham Bac,CF3215, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,318.9935031
552, Bodiki, ,11610010, , SIGCAF, ,, , SIGCAF,397.4077099,Rural,17.138622,5.29858,Central African Republic,CF,Ombella M'Poko,CF11,Yaloké,CF116,Yaloké,CF1161, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,397.4077099
1436, Bodjomo, ,32310019, , SIGCAF, ,, , SIGCAF,1162.869754,Urban,17.136638,7.418152,Central African Republic,CF,Ouham,CF32,Markounda,CF323,Nana Markounda,CF3231, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1162.869754
709, Bodjoula, ,12510006, , SIGCAF, ,, , SIGCAF,1268.644918,Rural,17.28454,4.488239,Central African Republic,CF,Lobaye,CF12,Boganda,CF125,Boganda,CF1251, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1268.644918
2018, Bodo, ,61120015, , SIGCAF, ,, , SIGCAF,934.1444268,Rural,21.124084,4.427273,Central African Republic,CF,Basse-Kotto,CF61,Mobaye,CF611,Mbéima,CF6112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,934.1444268
1387, Bodoko, ,32160012, , SIGCAF, ,, , SIGCAF,426.7541597,Rural,17.180938,6.844874,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ndoro Mboli,CF3216, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,426.7541597
1416, Bodole, ,32210007, , SIGCAF, ,, , SIGCAF,2517.674965,Rural,17.366646,6.828188,Central African Republic,CF,Ouham,CF32,Nana-Bakassa,CF322,Nana-Bakassa,CF3221, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2517.674965
1444, Bodoli, ,32410006, , SIGCAF, ,, , SIGCAF,585.8104513,Rural,16.723423,6.974166,Central African Republic,CF,Ouham,CF32,Nangha Boguila,CF324,Nangha Boguila,CF3241, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,585.8104513
1365, Bodori, ,32150010, , SIGCAF, ,, , SIGCAF,748.2288835,Rural,16.845332,6.633679,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ouham Bac,CF3215, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,748.2288835
1388, Bodoro Gassa, ,32160014, , SIGCAF, ,, ," SIGCAF, verified by OCHA field staff",1131.82625,Rural,17.18609,6.641962,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ndoro Mboli,CF3216, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1131.82625
504, Bodoua, ,11310009, , SIGCAF, ,, , SIGCAF,271.3473871,Rural,18.261998,5.663509,Central African Republic,CF,Ombella M'Poko,CF11,Bogangolo,CF113,Bogangolo,CF1131, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,271.3473871
1389, Bodouk, ,32160015, , SIGCAF, ,, , SIGCAF,1744.125696,Rural,17.38125,6.661561,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ndoro Mboli,CF3216, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1744.125696
528, Bodoukpa 2, ,11510006, , SIGCAF, ,, , SIGCAF,685.9834477,Rural,17.814456,5.087302,Central African Republic,CF,Ombella M'Poko,CF11,Bossembélé,CF115,Bossembélé,CF1151, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,685.9834477
1479, Boedou, ,32520005, , SIGCAF, ,, , SIGCAF,695.838469,Rural,18.31272,6.927266,Central African Republic,CF,Ouham,CF32,Bouca,CF325,Lady Gbawi,CF3252, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,695.838469
1603, Boengue, ,41120015, , SIGCAF, ,, , SIGCAF,1321.818148,Urban,19.134944,5.738757,Central African Republic,CF,Kémo,CF41,Sibut,CF411,Ngoumbele,CF4112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1321.818148
1390, Bofara, ,32160016, , SIGCAF, ,, , SIGCAF,797.8447333,Rural,17.117932,6.896362,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ndoro Mboli,CF3216, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,797.8447333
1445, Boferan, ,32410007, , SIGCAF, ,, , SIGCAF,410.8281087,Rural,16.797342,6.990628,Central African Republic,CF,Ouham,CF32,Nangha Boguila,CF324,Nangha Boguila,CF3241, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,410.8281087
1626, Bofere, ,41220006, , SIGCAF, ,, , SIGCAF,1222.189621,Rural,19.148496,6.428363,Central African Republic,CF,Kémo,CF41,Dékoa,CF412,Tilo,CF4122, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1222.189621
1300, Bofforo, ,31610015, , SIGCAF, ,, , SIGCAF,513.6722582,Rural,16.247607,6.153826,Central African Republic,CF,Ouham Pendé,CF31,Bossemtélé,CF316,Binon,CF3161, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,513.6722582
1301, Bofforo Carrefour, ,31610016, , SIGCAF, ,, , SIGCAF,276.3105738,Rural,16.257921,6.171576,Central African Republic,CF,Ouham Pendé,CF31,Bossemtélé,CF316,Binon,CF3161, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,276.3105738
1517, Bofidoua, ,32540013, , SIGCAF, ,, , SIGCAF,537.7116044,Rural,18.355162,6.160863,Central African Republic,CF,Ouham,CF32,Bouca,CF325,Fafa Boungou,CF3254, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,537.7116044
1518, Bofidoua 2, ,32540014, , SIGCAF, ,, , SIGCAF,299.4849442,Rural,18.36017,6.348797,Central African Republic,CF,Ouham,CF32,Bouca,CF325,Fafa Boungou,CF3254, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,299.4849442
1391, Bofili, ,32160017, , SIGCAF, ,, , SIGCAF,918.4491697,Urban,17.385402,6.606428,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ndoro Mboli,CF3216, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,918.4491697
1366, Bofio, ,32150011, , SIGCAF, ,, , SIGCAF,2870.921694,Urban,17.09037,6.479025,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ouham Bac,CF3215, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2870.921694
1336, Bofire, ,32140010, , SIGCAF, ,, , SIGCAF,337.8194169,Rural,17.766026,6.71861,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ben Zambé,CF3214, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,337.8194169
1480, Bofoui 1, ,32520006, , SIGCAF, ,, , SIGCAF,473.5567358,Rural,18.587074,6.861153,Central African Republic,CF,Ouham,CF32,Bouca,CF325,Lady Gbawi,CF3252, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,473.5567358
1481, Bofoui 3, ,32520008, , SIGCAF, ,, , SIGCAF,927.7846253,Rural,18.6008,6.836941,Central African Republic,CF,Ouham,CF32,Bouca,CF325,Lady Gbawi,CF3252, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,927.7846253
1437, Bogale, ,32310021, , SIGCAF, ,, , SIGCAF,290.7174385,Rural,17.26283,7.256756,Central African Republic,CF,Ouham,CF32,Markounda,CF323,Nana Markounda,CF3231, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,290.7174385
529, Bogali, ,11510007, , SIGCAF, ,, , SIGCAF,963.4649332,Rural,17.388394,5.22588,Central African Republic,CF,Ombella M'Poko,CF11,Bossembélé,CF115,Bossembélé,CF1151, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,963.4649332
1100, Bogali, ,31140007, , SIGCAF, ,, , SIGCAF,453.997885,Rural,16.097906,6.518145,Central African Republic,CF,Ouham Pendé,CF31,Bozoum,CF311,Kouazo,CF3114, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,453.997885
1090, Bogali 1, ,31130012, , SIGCAF, ,, , SIGCAF,575.332701,Rural,16.177485,5.949867,Central African Republic,CF,Ouham Pendé,CF31,Bozoum,CF311,Birvan-Bolé,CF3113, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,575.332701
1091, Bogali 1, ,31130013, , SIGCAF, ,, , SIGCAF,397.7608797,Rural,16.190485,5.985801,Central African Republic,CF,Ouham Pendé,CF31,Bozoum,CF311,Birvan-Bolé,CF3113, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,397.7608797
1576, Bogama 1, ,32720003, , SIGCAF, ,, , SIGCAF,483.2240302,Rural,18.729276,7.251661,Central African Republic,CF,Ouham,CF32,Kabo,CF327,Ouaki,CF3272, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,483.2240302
710, Boganado, ,12510008, , SIGCAF, ,, , SIGCAF,374.1625565,Rural,17.29069,4.54085,Central African Republic,CF,Lobaye,CF12,Boganda,CF125,Boganda,CF1251, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,374.1625565
694, Boganangone, ,12410001, , SIGCAF, ,, , SIGCAF,2599.007058,Rural,17.199268,4.683594,Central African Republic,CF,Lobaye,CF12,Boganangone,CF124,Boganangone,CF1241, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2599.007058
1121, Bogang 1, ,31210017, , SIGCAF, ,, , SIGCAF,1460.765724,Rural,15.535959,6.722696,Central African Republic,CF,Ouham Pendé,CF31,Bocaranga,CF312,Bocaranga,CF3121, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1460.765724
1167, Bogang 4, ,31310013, , SIGCAF, ,, , SIGCAF,762.3023886,Rural,15.301473,6.933593,Central African Republic,CF,Ouham Pendé,CF31,Koui,CF313,Koui,CF3131, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,762.3023886
500, Bogangolo, ,11310001, , SIGCAF, ,, , SIGCAF,2881.215892,Rural,18.243808,5.572356,Central African Republic,CF,Ombella M'Poko,CF11,Bogangolo,CF113,Bogangolo,CF1131, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,2881.215892
1604, Bogangolo, ,41120016, , SIGCAF, ,, , SIGCAF,556.5117116,Urban,19.100018,5.770731,Central African Republic,CF,Kémo,CF41,Sibut,CF411,Ngoumbele,CF4112, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,556.5117116
510, Bogani, ,11410009, , SIGCAF, ,, , SIGCAF,1253.378556,Rural,17.923676,4.979422,Central African Republic,CF,Ombella M'Poko,CF11,Boali,CF114,Boali,CF1141, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1253.378556
505, Boganli 1, ,11310013, , SIGCAF, ,, , SIGCAF,355.2183977,Rural,18.328414,5.412494,Central African Republic,CF,Ombella M'Poko,CF11,Bogangolo,CF113,Bogangolo,CF1131, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,355.2183977
1482, Bogardou, ,32520009, , SIGCAF, ,, , SIGCAF,1449.663477,Rural,18.65588,6.770463,Central African Republic,CF,Ouham,CF32,Bouca,CF325,Lady Gbawi,CF3252, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,1449.663477
1337, Bogato, ,32140011, , SIGCAF, ,, , SIGCAF,914.0995986,Rural,17.566724,6.689991,Central African Republic,CF,Ouham,CF32,Bossangoa,CF321,Ben Zambé,CF3214, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,914.0995986
1446, Bogaza, ,32410008, , SIGCAF, ,, , SIGCAF,737.96901,Rural,17.137822,7.024826,Central African Republic,CF,Ouham,CF32,Nangha Boguila,CF324,Nangha Boguila,CF3241, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,737.96901
511, Bogazi, ,11410010, , SIGCAF, ,, , SIGCAF,603.9005769,Rural,18.059758,4.814253,Central African Republic,CF,Ombella M'Poko,CF11,Boali,CF114,Boali,CF1141, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,603.9005769
397, Bogbade, ,11110015, , SIGCAF, ,, , SIGCAF,470.5571663,Rural,18.251538,4.44693,Central African Republic,CF,Ombella M'Poko,CF11,Bimbo,CF111,Bimbo,CF1111, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,470.5571663
1550, Bogbafio, ,32640005, , SIGCAF, ,, , SIGCAF,442.4035802,Urban,18.348344,7.096869,Central African Republic,CF,Ouham,CF32,Batangafo,CF326,Ouassi,CF3264, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,442.4035802
530, Bogbaloko, ,11510008, , SIGCAF, ,, , SIGCAF,444.7584991,Rural,17.696224,5.23129,Central African Republic,CF,Ombella M'Poko,CF11,Bossembélé,CF115,Bossembélé,CF1151, ,0,0,0,0, ,0,0,0,0, ,0,0, ,0,444.7584991
