"","uuid","index","question.name","Issue","feedback","changed","old.value","new.value"
"10740","a3793d38-0a72-4f73-9f4c-b01a519c5178","5075","mssc_3_dep_30J_elec","log normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","2","NA"
"10741","b7916e1f-1e52-4f85-a610-e06bcb3c4a02","5077","mssc_4_dep_6M_fete","log normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","2","NA"
"10742","b7916e1f-1e52-4f85-a610-e06bcb3c4a02","5077","FCS_score","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","95","NA"
"10743","c838ba51-8ea1-4234-ac7c-c0b5c5dff60a","5080","mssc_3_dep_30J_elec","log normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","2","NA"
"10744","530839f1-c839-4bb0-abcd-f11bd4f60406","5081","FCS_score","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","96.5","NA"
"10745","1f683b70-eb42-485e-9ce5-4bd2f875aed7","5082","mssc_4_dep_6M_fete","log normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","1","NA"
"10746","1f683b70-eb42-485e-9ce5-4bd2f875aed7","5082","mssc_3_dep_30J_elec","log normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","1","NA"
"10747","ac087bfd-bfc5-4b18-9e45-44a6d9786035","5087","sum_educ_2_inscrit_18_19_non","log normal distribution outlier","","Non & compté incohérent","8","NA"
"10748","60386c77-14b7-4822-916b-7b454d588acb","5093","nb_couchage","log normal distribution outlier","","Non & compté incohérent","9","NA"
"10749","77354e3f-b6cb-498d-acb2-89a12b36d8fc","5095","mssc_3_dep_30J_hyg","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","18000","NA"
"10750","a632f052-3452-42b7-b41a-269cfb070ad9","5113","FCS_score","normal distribution outlier","","Non & compté incohérent","97.5","NA"
"10751","836a12fa-b82c-49b4-9742-6646b262fe76","5115","mssc_3_dep_30J_alim","normal distribution outlier","","Non & compté incohérent","75000","NA"
"10752","6e69ab49-ffb8-4a1b-89de-ec12284a1691","5120","wash_6_nb_bidons","log normal distribution outlier","","Non & compté incohérent","14","NA"
"10753","33ecdcf8-d0a6-4877-8637-c97985b6c10f","5129","nb_casseroles","log normal distribution outlier","","Non & compté incohérent","25","NA"
"10754","231bc64c-df07-4133-84f6-b77ae877d128","5135","nb_casseroles","log normal distribution outlier","","Non & compté incohérent","20","NA"
"10755","fef03ce2-7edf-43a5-ba8d-19ef5bc50843","5136","nb_casseroles","log normal distribution outlier","","Non & compté incohérent","25","NA"
"10756","e8fd24f7-449a-48a4-9fd4-d44285f16006","5170","mssc_3_dep_30J_alim","normal distribution outlier","","Non & compté incohérent","105000","NA"
"10757","fec47f16-d086-43e3-8b04-e34829c58af5","5176","sum_agegrp_18_59_hommes","normal distribution outlier","","Non & compté incohérent","4","NA"
"10758","fec47f16-d086-43e3-8b04-e34829c58af5","5176","nb_couchage","log normal distribution outlier","","Non & compté incohérent","9","NA"
"10759","7b3a3fbd-7dc7-498f-a7c4-8f1866f5f0e0","5190","mssc_3_dep_30J_hyg","normal distribution outlier","","Non & compté incohérent","13500","NA"
"10760","0bebb10f-cf62-479f-ac34-0a0353da5648","5210","nb_mousticaire","log normal distribution outlier","","Non & compté incohérent","10","NA"
"10761","2b716ed1-5f7b-45fc-a54d-1a84331643dd","5212","mssc_3_dep_30J_alim","normal distribution outlier","","Non & compté incohérent","80000","NA"
"10762","017f2c65-7975-47e9-9d5f-747c8a9a8add","5228","FCS_score","normal distribution outlier","","Non & compté incohérent","94","NA"
"10763","fdd5c35b-9535-4de8-b980-d8fa644841a3","5230","FCS_score","normal distribution outlier","","Non & compté incohérent","94","NA"
"10764","97c4a444-9834-432b-8d97-4b0344ceff87","5232","FCS_score","normal distribution outlier","","Non & compté incohérent","96","NA"
"10765","2cddeea0-c606-42ef-af02-cebfd8b2a439","5233","FCS_score","normal distribution outlier","","Non & compté incohérent","90","NA"
"10766","ed5a8139-a5be-4200-aaa6-ada7b3aaf085","5237","FCS_score","normal distribution outlier","","Non & compté incohérent","94","NA"
"10767","fb11d1d0-8102-4f9e-a9a8-b384a60acb0a","5246","mssc_3_dep_30J_alim","normal distribution outlier","","Non & compté incohérent","1e+05","NA"
"10768","1881e7fe-a29e-48d2-a938-be1fcc4f386d","5254","volume_total_recipients_pp","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","4200","NA"
"10769","1881e7fe-a29e-48d2-a938-be1fcc4f386d","5254","volume_total_recipients","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","21000","NA"
"10770","6c4d69b1-822b-407c-95aa-2f1ee7577da7","5255","volume_total_recipients_pp","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","825","NA"
"10771","6c4d69b1-822b-407c-95aa-2f1ee7577da7","5255","mssc_3_dep_30J_eau","log normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","1","NA"
"10772","6c4d69b1-822b-407c-95aa-2f1ee7577da7","5255","volume_total_recipients","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","3300","NA"
"10773","a8c7b5de-5dfd-485b-b178-6fe7f58c0e13","5256","mssc_4_dep_6M_sante","log normal distribution outlier","","Non & compté incohérent","150","NA"
"10774","7141b6d1-9ea4-492e-aae6-70899b816afd","5257","nb_casseroles","log normal distribution outlier","","Non & compté incohérent","100","NA"
"10775","b44f43ea-9e47-42f3-89b0-7e30af369161","5267","mssc_3_dep_30J_tabac_alc","log normal distribution outlier","","Non & compté incohérent","1","NA"
"10776","4c3e022f-40cc-4288-b7f8-71744ce25e2e","5276","mssc_3_dep_30J_comb","log normal distribution outlier","","Non & compté incohérent","3","NA"
"10777","ea8389d8-300b-4cf6-a390-f8035f2f9c44","5277","sum_agegrp_19_59_hommes","normal distribution outlier","","Non & compté incohérent","5","NA"
"10778","ea8389d8-300b-4cf6-a390-f8035f2f9c44","5277","sum_agegrp_18_59_hommes","normal distribution outlier","","Non & compté incohérent","5","NA"
"10779","052ee99f-d667-4743-b830-e334c05c275a","5321","mssc_4_dep_6M_sante","log normal distribution outlier","","Non & compté incohérent","556000","NA"
"10780","1699ed8e-83fb-4971-9e83-66c571f089a5","5324","mssc_4_dep_6M_intr_el","log normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","6","NA"
"10781","374353f3-5a93-4042-9376-d001f6218c13","5345","FCS_score","normal distribution outlier","","Non & compté incohérent","90","NA"
"10782","374353f3-5a93-4042-9376-d001f6218c13","5345","mssc_4_dep_6M_construction_log","log normal distribution outlier","","Non & compté incohérent","8e+05","NA"
"10783","8718c3f9-cf75-4c24-b3dd-70a94313cb4c","5350","FCS_score","normal distribution outlier","","Non & compté incohérent","93","NA"
"10784","4067cdf2-f05f-401a-93c1-842b1fd982e6","5369","mssc_3_dep_30J_alim","normal distribution outlier","","Non & compté incohérent","75000","NA"
"10785","93e41f5c-33c5-479d-8919-71f8c62ecd12","5374","mssc_3_dep_30J_hyg","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","15000","NA"
"10786","31742100-ef78-4fec-9ab3-d9e06289a33f","5377","mssc_3_dep_30J_alim","normal distribution outlier","","Non & compté incohérent","135000","NA"
"10787","e1e5a675-7cfe-4cd0-a575-751668c4e7e6","5380","sum_agegrp_19_59_hommes","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","4","NA"
"10788","e1e5a675-7cfe-4cd0-a575-751668c4e7e6","5380","nb_casseroles","log normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","20","NA"
"10789","e1e5a675-7cfe-4cd0-a575-751668c4e7e6","5380","sum_agegrp_18_59_hommes","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","4","NA"
"10790","ac30aa6f-7c1c-4a87-8b6a-5edc2d9f3538","5386","ig_6_HH_membres_tot","normal distribution outlier","","Non & compté incohérent","15","NA"
"10791","1002d5a5-795d-4dbe-839f-76d7a3c2a977","5388","nb_casseroles","log normal distribution outlier","","Non & compté incohérent","20","NA"
"10792","02a0ffe3-b496-48c6-8558-5be66222ca52","5403","mssc_4_dep_6M_educ","normal distribution outlier","","Non & compté incohérent","661700","NA"
"10793","02a0ffe3-b496-48c6-8558-5be66222ca52","5403","mssc_3_dep_30J_alim","normal distribution outlier","","Non & compté incohérent","105000","NA"
"10794","f1f9eba9-3d3c-4311-839c-cb6df276f87b","5404","nb_draps","log normal distribution outlier","","Non & compté incohérent","10","NA"
"10795","fd5791e0-41ca-48c7-b6fb-ea85f0db0509","5407","savon_toilette_azur","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","15","NA"
"10796","c04f8ae0-21a1-42c5-89e1-b7a3ce40a073","5411","volume_total_recipients_pp","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","525","NA"
"10797","c04f8ae0-21a1-42c5-89e1-b7a3ce40a073","5411","volume_total_recipients","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","2100","NA"
"10798","d25e291b-8471-4634-bf61-16a5f8b6300b","5412","sum_agegrp_19_59_hommes","normal distribution outlier","","Non & compté incohérent","4","NA"
"10799","d25e291b-8471-4634-bf61-16a5f8b6300b","5412","sum_agegrp_18_59_hommes","normal distribution outlier","","Non & compté incohérent","4","NA"
"10800","67f6c4df-6e91-4359-b2a5-eef0f74a5bbe","5414","serviette_hyg","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","1000","NA"
"10801","67f6c4df-6e91-4359-b2a5-eef0f74a5bbe","5414","volume_total_recipients","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","2400","NA"
"10802","67f6c4df-6e91-4359-b2a5-eef0f74a5bbe","5414","volume_total_recipients_pp","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","800","NA"
"10803","3926db7c-5ea0-41a8-a31c-d98a23ebd12f","5416","mssc_3_dep_30J_alim","normal distribution outlier","","Non & compté incohérent","75000","NA"
"10804","a3f97aa7-e3b2-4948-a248-cdf1a85faf5e","5417","volume_total_recipients_pp","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","500","NA"
"10805","99432ffb-dfe6-4130-8a2f-3e362ed6e11b","5419","volume_total_recipients_pp","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","437.5","NA"
"10806","99432ffb-dfe6-4130-8a2f-3e362ed6e11b","5419","volume_total_recipients","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","3500","NA"
"10807","ba150d50-5290-4857-844d-941bda4aeed2","5423","volume_total_recipients","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","2850","NA"
"10808","ba150d50-5290-4857-844d-941bda4aeed2","5423","volume_total_recipients_pp","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","356.25","NA"
"10809","55816024-943f-4be4-b4dd-920e13accff2","5426","serviette_hyg","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","1000","NA"
"10810","55816024-943f-4be4-b4dd-920e13accff2","5426","volume_total_recipients_pp","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","1640","NA"
"10811","aa709726-5b04-4e43-b7b6-bf2300cb39af","5429","volume_total_recipients","normal distribution outlier","","Non & compté incohérent","2050","NA"
"10812","422c07c0-beab-436f-b275-c47c92c07d42","5433","volume_total_recipients_pp","normal distribution outlier","","Non & compté incohérent","333.333333333333","NA"
"10813","c091906c-531a-497a-9e92-cfd65f5f0133","5437","mssc_4_dep_6M_construction_log","log normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","1","NA"
"10814","dea7a922-1fee-490a-ad5f-158d083746d7","5445","mssc_4_dep_6M_construction_log","log normal distribution outlier","","Non & compté incohérent","450000","NA"
"10815","ef05c7e3-3045-46c5-8b40-d72ecf57cb18","5461","mssc_4_dep_6M_construction_log","log normal distribution outlier","","Non & compté incohérent","3","NA"
"10816","2adcf5e2-153f-4de6-9adb-ba34b43f44f9","5462","nb_casseroles","log normal distribution outlier","","Non & compté incohérent","35","NA"
"10817","2adcf5e2-153f-4de6-9adb-ba34b43f44f9","5462","nb_seaux","normal distribution outlier","","Non & compté incohérent","45","NA"
"10818","38a7d997-238d-4400-beff-304e399a6a25","5463","FCS_score","normal distribution outlier","","Non & compté incohérent","92","NA"
"10819","ef685b17-6abe-4a46-b929-1a26249a2cc8","5472","FCS_score","normal distribution outlier","","Non & compté incohérent","97","NA"
"10820","49ad54c3-d7ae-4b1e-999d-c2feb5be8768","5487","FCS_score","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","95","NA"
"10821","fe130e5f-4786-4355-87e4-a2bc2cc31924","5497","mssc_3_dep_30J_alim","normal distribution outlier","","Non & compté incohérent","75000","NA"
"10822","ab7176bd-cea1-40cc-b9ef-e4a56f8ad053","5513","sum_agegrp_19_59_hommes","normal distribution outlier","","Non & compté incohérent","4","NA"
"10823","ab7176bd-cea1-40cc-b9ef-e4a56f8ad053","5513","sum_agegrp_18_59_hommes","normal distribution outlier","","Non & compté incohérent","4","NA"
"10824","673750f4-5dc5-4ae7-a609-ed64e3636f2b","5523","mssc_3_dep_30J_tabac_alc","log normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","8","NA"
"10825","bbc1a810-93fd-4a78-9e36-78cf4a7257bf","5528","nb_seaux","normal distribution outlier","","Non & compté incohérent","10","NA"
"10826","35528ed9-ca37-4524-9291-73319591ae9c","5531","mssc_3_dep_30J_elec","log normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","1","NA"
"10827","c48fbf6c-28c6-46d4-a5ab-33d0a374f8db","5543","mssc_3_dep_30J_hyg","normal distribution outlier","","Non & compté incohérent","30000","NA"
"10828","f1082c43-528e-4250-a20c-6158c6256f69","5571","mssc_3_depense_totale","log normal distribution outlier","","Non & compté incohérent","500","NA"
"10829","9a8a0785-ab98-48dd-82e9-e666c6db0899","5627","sum_agegrp_19_59_tot","log normal distribution outlier","","Non & compté incohérent","8","NA"
"10830","9b96a361-7857-4012-b325-447c12f76aa2","5633","mssc_3_dep_30J_alim","normal distribution outlier","","Non & compté incohérent","75000","NA"
"10831","266bf172-7114-4582-beea-c1e2211b5408","5712","mssc_3_dep_30J_logement","log normal distribution outlier","","Non & compté incohérent","8","NA"
"10832","53a7ef1a-7c66-4a67-97c7-b5d26a6a2bdc","5720","nb_casseroles","log normal distribution outlier","","Non & compté incohérent","19","NA"
"10833","34b86d62-271a-47fe-9385-bdf951bab5fc","5722","mssc_3_dep_30J_logement","log normal distribution outlier","","Non & compté incohérent","8","NA"
"10834","55a472f8-5571-41e3-aa72-e741674bb141","5725","mssc_3_dep_30J_elec","log normal distribution outlier","","Non & compté incohérent","22500","NA"
"10835","feda509e-0868-4bf9-9b0a-abc55098a987","5730","mssc_4_dep_6M_construction_log","log normal distribution outlier","","Non & compté incohérent","1","NA"
"10836","b1e9d554-752c-4d4c-9eaf-c32647b76896","5749","mssc_3_depense_totale","log normal distribution outlier","","Non & compté incohérent","400","NA"
"10837","5adb5003-a4cb-4782-a799-712ca31deaf5","5757","mssc_3_depense_totale","log normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","250","NA"
"10838","961236e3-dead-4bad-935a-4fbf1014cfca","5767","mssc_3_depense_totale","log normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","500","NA"
"10839","95a017a7-16fa-4131-a90c-8a3e12297af0","5769","mssc_3_depense_totale","log normal distribution outlier","","Non & compté incohérent","250","NA"
"10840","7999ccaf-362c-427f-b816-b5184457fab8","5783","ig_6_HH_membres_tot","normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","16","NA"
"10841","7999ccaf-362c-427f-b816-b5184457fab8","5783","mssc_4_dep_6M_sante","log normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","780000","NA"
"10842","7999ccaf-362c-427f-b816-b5184457fab8","5783","mssc_3_depense_totale","log normal distribution outlier","Qst supprimé de la DB","Non & compté incohérent","300","NA"
"10843","9767d27f-55b7-46c1-92ee-837263f3e105","5794","nb_couchage","log normal distribution outlier","","Non & compté incohérent","11","NA"
"10844","5ea2961f-1572-41b6-b04d-572559087330","5799","mssc_4_dep_6M_educ","normal distribution outlier","","Non & compté incohérent","450000","NA"
